Billing_ZIP,Active_subscribers,Not_Active_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,CRM_PID_Value_Segment_Gold,CRM_PID_Value_Segment_Iron,CRM_PID_Value_Segment_Lead,CRM_PID_Value_Segment_Platinum,CRM_PID_Value_Segment_SE,CRM_PID_Value_Segment_SME,CRM_PID_Value_Segment_Silver,CRM_PID_Value_Segment_Sliver,EffectiveSegment_Other,EffectiveSegment_SE,EffectiveSegment_SME,EffectiveSegment_SOHO,EffectiveSegment_VSE,KA_name_AD?,KA_name_DI,KA_name_Daniela Stefanova,KA_name_Ginka Vachkova,KA_name_Jenia Gogova,KA_name_MT,KA_name_RJ,KA_name_Tatiana Trifonova,KA_name_VM,KA_name_VT,KA_name_VU
6000.0,3,1.0,4,45.67,0.0,45.67,15.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6600.0,3,0.0,3,45.67,0.0,45.67,15.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6300.0,5,0.0,5,45.67,0.0,45.67,9.13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4000.0,5,9.0,14,45.83,0.0,45.83,9.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400.0,4,2.0,6,46.0,0.0,46.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4220.0,3,0.0,3,46.0,0.0,46.0,15.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400.0,3,0.0,3,46.0,0.0,46.0,15.33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6001.0,1,0.0,1,46.0,0.0,46.0,46.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6450.0,4,0.0,4,46.0,0.0,46.0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6001.0,5,1.0,6,46.0,0.0,46.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,3,1.0,4,46.0,0.0,46.0,15.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4581.0,4,0.0,4,46.0,0.0,46.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4400.0,3,0.0,3,46.17,0.0,46.17,15.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6100.0,4,0.0,4,46.17,0.0,46.17,11.54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4000.0,2,1.0,3,46.17,0.0,46.17,23.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6500.0,4,2.0,6,46.17,0.0,46.17,11.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6550.0,6,0.0,6,46.17,0.0,46.17,7.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4400.0,3,1.0,4,46.33,0.0,46.33,15.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6400.0,2,2.0,4,46.33,0.0,46.33,23.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6100.0,5,1.0,6,46.33,0.0,46.33,9.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6100.0,4,0.0,4,46.33,0.0,46.33,11.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4271.0,3,0.0,3,46.5,0.0,46.5,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4004.0,3,0.0,3,46.5,0.0,46.5,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6001.0,1,5.0,6,46.5,0.0,46.5,46.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6400.0,3,0.0,3,46.5,0.0,46.5,15.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,4,0.0,4,46.5,0.0,46.5,11.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,5,0.0,5,46.67,0.0,46.67,9.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230.0,3,2.0,5,46.67,0.0,46.67,15.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,4,0.0,4,46.67,0.0,46.67,11.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6200.0,3,2.0,5,46.67,0.0,46.67,15.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4130.0,3,1.0,4,46.83,0.0,46.83,15.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,3,1.0,4,46.83,0.0,46.83,15.61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,10,2.0,12,47.0,0.0,47.0,4.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,3,3.0,6,47.0,0.0,47.0,15.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4400.0,6,13.0,19,47.0,0.0,47.0,7.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4400.0,4,2.0,6,47.0,0.0,47.0,11.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6300.0,3,0.0,3,47.0,0.0,47.0,15.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6600.0,3,0.0,3,47.0,0.0,47.0,15.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4400.0,3,1.0,4,47.17,0.0,47.17,15.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4023.0,6,2.0,8,47.17,0.0,47.17,7.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,1,0.0,1,47.17,0.0,47.17,47.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6260.0,3,5.0,8,47.17,0.0,47.17,15.72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,4,3.0,7,47.17,0.0,47.17,11.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4000.0,5,0.0,5,47.2,0.0,47.2,9.44,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4484.0,1,0.0,1,47.33,0.0,47.33,47.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,4,0.0,4,47.33,0.0,47.33,11.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,3,1.0,4,47.33,0.0,47.33,15.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6400.0,4,0.0,4,47.33,0.0,47.33,11.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,6,1.0,7,47.33,0.0,47.33,7.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4130.0,4,1.0,5,47.5,0.0,47.5,11.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4470.0,2,1.0,3,47.5,0.0,47.5,23.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4550.0,2,0.0,2,47.5,0.0,47.5,23.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4400.0,4,0.0,4,47.5,0.0,47.5,11.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6600.0,5,0.0,5,47.5,0.0,47.5,9.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,3,0.0,3,47.5,0.0,47.5,15.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6300.0,4,0.0,4,47.6,0.0,47.6,11.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2442.0,4,2.0,6,47.67,0.0,47.67,11.92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230.0,6,5.0,11,47.67,0.0,47.67,7.95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4400.0,5,2.0,7,47.67,0.0,47.67,9.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6138.0,3,0.0,3,47.67,0.0,47.67,15.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4400.0,4,1.0,5,47.83,0.0,47.83,11.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,6,5.0,11,47.83,0.0,47.83,7.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,2,1.0,3,47.83,0.0,47.83,23.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6100.0,5,0.0,5,47.83,0.0,47.83,9.57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6500.0,3,1.0,4,47.83,0.0,47.83,15.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4004.0,5,0.0,5,48.0,0.0,48.0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,5,0.0,5,48.0,0.0,48.0,9.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4400.0,6,1.0,7,48.17,0.0,48.17,8.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4151.0,5,0.0,5,48.17,0.0,48.17,9.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,6,4.0,10,48.17,0.0,48.17,8.03,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6400.0,7,0.0,7,48.17,0.0,48.17,6.88,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6400.0,5,2.0,7,48.17,0.0,48.17,9.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4400.0,2,0.0,2,48.33,0.0,48.33,24.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6400.0,4,1.0,5,48.33,0.0,48.33,12.08,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6600.0,4,1.0,5,48.33,0.0,48.33,12.08,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4023.0,5,3.0,8,48.33,0.0,48.33,9.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,3,0.0,3,48.5,0.0,48.5,16.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6300.0,5,3.0,8,48.5,0.0,48.5,9.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4160.0,2,1.0,3,48.5,0.0,48.5,24.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400.0,3,0.0,3,48.5,0.0,48.5,16.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6300.0,3,2.0,5,48.5,0.0,48.5,16.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4550.0,4,0.0,4,48.67,0.0,48.67,12.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,6,0.0,6,48.67,0.0,48.67,8.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,3,1.0,4,48.67,0.0,48.67,16.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,3,0.0,3,48.67,0.0,48.67,16.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4023.0,4,2.0,6,48.67,0.0,48.67,12.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4004.0,3,3.0,6,48.83,0.0,48.83,16.28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,5,1.0,6,48.83,0.0,48.83,9.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6600.0,4,0.0,4,48.83,0.0,48.83,12.21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,5,0.0,5,48.83,0.0,48.83,9.77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4002.0,3,0.0,3,48.83,0.0,48.83,16.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4600.0,4,9.0,13,49.0,0.0,49.0,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,3,0.0,3,49.0,0.0,49.0,16.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230.0,6,0.0,6,49.0,0.0,49.0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,2,1.0,3,49.0,0.0,49.0,24.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,3,0.0,3,49.0,0.0,49.0,16.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4000.0,3,2.0,5,49.17,0.0,49.17,16.39,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,3,1.0,4,49.17,0.0,49.17,16.39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,5,1.0,6,49.17,0.0,49.17,9.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,1,1.0,2,49.17,0.0,49.17,49.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4023.0,2,0.0,3,49.17,0.0,49.17,24.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4419.0,1,3.0,4,49.33,0.0,49.33,49.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4015.0,5,1.0,6,49.33,0.0,49.33,9.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4225.0,4,3.0,7,49.33,0.0,49.33,12.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4000.0,5,1.0,6,49.33,0.0,49.33,9.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,4,0.0,4,49.33,0.0,49.33,12.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4400.0,4,0.0,4,49.33,0.0,49.33,12.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4023.0,6,0.0,6,49.33,0.0,49.33,8.22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4700.0,2,2.0,4,49.5,0.0,49.5,24.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,4,1.0,5,49.5,0.0,49.5,12.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,5,0.0,5,49.5,0.0,49.5,9.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,3,2.0,5,49.5,0.0,49.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4004.0,4,4.0,8,49.67,0.0,49.67,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6004.0,4,0.0,4,49.67,0.0,49.67,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6200.0,6,1.0,7,49.67,0.0,49.67,8.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,4,0.0,4,49.67,0.0,49.67,12.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4400.0,2,0.0,2,49.67,0.0,49.67,24.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4600.0,3,0.0,3,49.67,0.0,49.67,16.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6100.0,5,3.0,8,49.83,0.0,49.83,9.97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4400.0,4,1.0,5,49.83,0.0,49.83,12.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6000.0,4,0.0,4,49.83,0.0,49.83,12.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4600.0,3,0.0,3,50.0,0.0,50.0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4220.0,2,0.0,2,50.0,0.0,50.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6450.0,10,0.0,10,50.0,0.0,50.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,4,0.0,4,50.17,0.0,50.17,12.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6100.0,4,2.0,6,50.17,0.0,50.17,12.54,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,4,0.0,4,50.17,0.0,50.17,12.54,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,2,9.0,11,50.17,0.0,50.17,25.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6490.0,2,1.0,3,50.17,0.0,50.17,25.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4300.0,2,1.0,3,50.33,0.0,50.33,25.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,3,1.0,4,50.33,0.0,50.33,16.78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6260.0,5,0.0,5,50.33,0.0,50.33,10.07,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,4,1.0,5,50.33,0.0,50.33,12.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6100.0,4,2.0,6,50.33,0.0,50.33,12.58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6400.0,3,1.0,4,50.33,0.0,50.33,16.78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4500.0,4,0.0,4,50.5,0.0,50.5,12.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4002.0,2,0.0,2,50.5,0.0,50.5,25.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000.0,8,0.0,8,50.5,0.0,50.5,6.31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,3,0.0,3,50.5,0.0,50.5,16.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4004.0,3,0.0,3,50.5,0.0,50.5,16.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4500.0,3,0.0,3,50.67,0.0,50.67,16.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6100.0,2,1.0,3,50.67,0.0,50.67,25.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,3,3.0,6,50.67,0.0,50.67,16.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8000.0,3,1.0,4,50.67,0.0,50.67,16.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1142.0,6,0.0,6,50.67,0.0,50.67,8.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6300.0,3,0.0,3,50.67,0.0,50.67,16.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6300.0,4,2.0,6,50.67,0.0,50.67,12.67,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4500.0,4,0.0,4,50.83,0.0,50.83,12.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4300.0,4,0.0,4,50.83,0.0,50.83,12.71,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6010.0,3,2.0,5,50.83,0.0,50.83,16.94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4400.0,5,1.0,6,51.0,0.0,51.0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4004.0,6,1.0,7,51.0,0.0,51.0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230.0,3,5.0,8,51.0,0.0,51.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,4,1.0,5,51.0,0.0,51.0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4580.0,5,0.0,5,51.0,0.0,51.0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6000.0,5,0.0,5,51.0,0.0,51.0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6014.0,4,2.0,6,51.0,0.0,51.0,12.75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6000.0,3,1.0,4,51.0,0.0,51.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6000.0,1,0.0,1,26.33,24.83,51.16,26.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4004.0,6,0.0,6,51.17,0.0,51.17,8.53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6400.0,6,0.0,6,51.17,0.0,51.17,8.53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4003.0,3,2.0,5,51.17,0.0,51.17,17.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4000.0,5,0.0,5,51.33,0.0,51.33,10.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230.0,5,0.0,5,51.33,0.0,51.33,10.27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6000.0,6,0.0,6,51.33,0.0,51.33,8.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6200.0,4,0.0,4,51.33,0.0,51.33,12.83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6000.0,3,2.0,5,51.33,0.0,51.33,17.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4002.0,6,5.0,11,51.33,0.0,51.33,8.56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4021.0,1,4.0,5,51.5,0.0,51.5,51.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6300.0,5,2.0,7,51.5,0.0,51.5,10.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6300.0,5,1.0,6,51.5,0.0,51.5,10.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4400.0,2,1.0,3,51.67,0.0,51.67,25.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
